K,m,r,rstd,g1,g2,g3,g4,g5,g1_std,g2_std,g3_std,g4_std,g5_std
0.0,0.0,0.038542085160624025,0.02282348708531835,15.0,15.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.04425819817738781,0.024909365444230582,17.872,14.94,13.662,12.878,12.366,4.862058823173577,0.23748684174075793,0.6227005700976986,0.4889948874988347,0.5253988960780173
0.4,0.0,0.04490229047319754,0.023689478328734123,14.478,12.978,12.232,11.652,11.242,1.6629840648665293,1.1565102680045674,1.2288921840421987,1.2340567247902337,1.0655683929246382
0.6000000000000001,0.0,0.05308228246207844,0.02816160448277629,16.614,13.556,12.166,11.3,10.638,3.57393396693336,1.114838104838544,0.9112870019922392,0.8282511696339474,0.8734735256434493
0.8,0.0,0.06225846695206291,0.03264520780428316,14.44,13.572,12.626,11.836,11.038,1.3200000000000038,0.8466498685997633,0.8911363532030278,0.7163127808436723,0.6201257936902822
1.0,0.0,0.07248563716398984,0.03595374670032113,16.326,14.748,13.5,12.434,11.442,1.0216281123774924,0.5220114941263245,0.8977750274985377,0.636901876272947,0.6120751587836266
1.2000000000000002,0.0,0.07483726519579904,0.03711400277400972,30.53,22.186,18.096,15.124,13.736,8.168298476427035,0.6319841770171137,2.0820144091720336,0.4823111029200995,1.481318331757228
1.4000000000000001,0.0,0.106388340033968,0.0449597659565513,62.904,19.316,16.398,14.414,11.51,5.117302414358563,2.372370965932608,1.6491197652080938,1.2500415993077958,1.0667239567948203
1.6,0.0,0.3293292942074689,0.042719494878989184,201.308,17.124,12.63,11.086,10.496,0.9450587283338455,2.9726459594105763,1.3420506696842687,0.778847867044652,0.6115423125181116
1.8,0.0,0.5694312247035069,0.01945755357554112,348.644,7.224,6.284,5.702,5.262,0.9344859549506339,1.0944514607784108,0.6413610527620157,0.6238557525582358,0.46621454288771647
2.0,0.0,0.7063130716467513,0.014040883837218559,418.0,5.754,5.156,4.74,4.41,0.0,0.7249027520985148,0.48955489988355794,0.4862098312457285,0.49183330509431716
2.2,0.0,0.7972097848064574,0.008314340046147627,464.0,4.954,4.216,3.774,3.5,0.0,0.6228033397469863,0.48717963832656086,0.4182391660282425,0.5
2.4000000000000004,0.0,0.8473937417378388,0.007265162445472815,478.444,5.228,4.306,3.084,2.534,0.49685410333416763,0.6663452558546504,0.678501289608209,0.2845065904333305,0.533707785215843
2.6,0.0,0.8815078694957271,0.00465361960705089,489.0,2.988,1.844,0.0,0.0,0.0,0.10888526071052956,0.5363431737236928,0.0,0.0
2.8000000000000003,0.0,0.905499774146967,0.003028527652791282,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.9234573232618002,0.0015072546116558707,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.0,0.9365723116889451,0.0012296284958389267,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4000000000000004,0.0,0.9456651104591959,0.0011237677322429441,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.0,0.9525867711722603,0.0005629815931771123,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8000000000000003,0.0,0.9588729267109191,1.25803505161806e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.9636279867094704,1.0259806384158951e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,0.0,0.9675286316111154,1.4644847510539758e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,0.0,0.9707932500211521,9.046785004446607e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6000000000000005,0.0,0.9735638082564654,1.1387230185418393e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.800000000000001,0.0,0.9759410599144632,7.177915983922307e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.977999610139481,1.1696925375895549e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,0.0,0.9797962555309783,2.1851941943259728e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,0.0,0.9813751395599668,2.4993583763075846e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6000000000000005,0.0,0.9827711444398356,3.406051333642302e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.800000000000001,0.0,0.9840122174335981,9.222205069512406e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.9851210160387852,2.2649638130145463e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.9861160998942798,1.1322097734007353e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.9870128115735672,2.5961183253045344e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6000000000000005,0.0,0.9878239384681908,1.777744076503049e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.800000000000001,0.0,0.9885602174202627,7.54625049913146e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.989230724384921,1.117967574086807e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.989843178735992,2.9682638419094716e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.990404183337278,3.6842011278510617e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6000000000000005,0.0,0.9909194156877911,6.968805455576195e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.800000000000001,0.0,0.9913937813935327,1.5263043145882805e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.99183153834262,1.770797023448346e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.200000000000001,0.0,0.9922363978915029,1.0497333361290385e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.9926116078617628,2.1744505169509928e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.9929600210343813,1.754714427105095e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.9932841519986529,1.3211187504541324e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.9935862245880372,1.9585290785784033e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.200000000000001,0.0,0.9938682116601854,9.101120538054984e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4,0.0,0.9941318686142506,2.1829367617044416e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.600000000000001,0.0,0.9943787617571503,2.4730825311322826e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8,0.0,0.9946102924113965,2.681136885507055e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.9948277174853946,1.3387282655748275e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.03860348823599017,0.0227706568841306,15.0,15.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.04354893664696699,0.0243862199237281,17.906,14.95,13.642,12.898,12.352,4.877413658897557,0.21794494717703503,0.5914693567717589,0.4599956521533636,0.477593969811179
0.4,0.2,0.043448557158467994,0.022195127870145045,13.842,12.724,12.316,11.546,11.034,1.2429947707050053,1.0657504398310116,1.124341585106589,1.0732585895300355,1.0624707054785092
0.6000000000000001,0.2,0.050633713568881356,0.02916773734767667,15.694,13.994,11.726,10.716,10.344,1.9668157005677953,1.1738671134332042,1.291094109660478,1.4026204048137851,1.3347898711033153
0.8,0.2,0.053459231985744426,0.0321023455328406,15.0,12.512,11.64,10.872,10.288,0.0,0.6243844969247735,0.752595508889069,0.7124717538260692,0.4701659281572834
1.0,0.2,0.06634869812934135,0.03618588059445789,16.792,14.69,13.548,12.56,11.656,2.065123725107041,1.109008566242837,0.5547035244164212,0.952050418832954,1.01275070970106
1.2000000000000002,0.2,0.06395756619801324,0.0318711282963694,18.12,17.492,15.788,14.782,12.52,0.6823488843692791,0.652637724928616,0.5683801544740985,0.5953788709720935,1.6029971927611089
1.4000000000000001,0.2,0.0920597796407445,0.050856709790705265,22.002,19.3,17.552,15.658,14.732,1.1497808486837808,0.9969954864491597,1.2834702957217234,0.6760443772416109,0.9166111498339943
1.6,0.2,0.14076689750716753,0.03803994617117007,73.604,19.658,16.166,14.488,13.228,1.7237122729736634,1.1717661882816068,0.9265225307568089,1.0324030220800398,1.0178487117445294
1.8,0.2,0.3667631939693894,0.02273332337195231,240.272,10.528,9.354,8.698,7.922,0.4449898875255486,1.163278126674785,0.7541113976064804,0.7090810955031895,0.8366098254264024
2.0,0.2,0.6549360380726382,0.015170924008690783,405.13,5.86,4.978,4.516,4.292,0.33630343441600546,0.940425435640704,0.6368013819080484,0.5811574657526123,0.45905990894435494
2.2,0.2,0.7761316611933582,0.009610874147318456,459.0,4.944,4.242,3.862,3.486,0.0,0.6548770877042523,0.44658257914970206,0.34489998550304457,0.499803961568934
2.4000000000000004,0.2,0.8371500899542035,0.006824322345419877,478.894,4.958,3.93,3.122,2.556,0.30783761953341515,0.8076112926402129,0.4786439177509752,0.39384768629509664,0.6251911707629908
2.6,0.2,0.8764384829673781,0.0048157887986759115,488.498,3.502,1.96,0.0,0.0,0.4999959999840012,0.4999959999839984,0.2800000000000023,0.0,0.0
2.8000000000000003,0.2,0.90305556267819,0.002480855630086687,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.2,0.9226971487009451,0.001425095357048345,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.2,0.9360836355331074,0.001232275985994735,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4000000000000004,0.2,0.9451394767518028,0.0010909517339998368,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.2,0.9523999500078986,0.0004921117923588848,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8000000000000003,0.2,0.9588729267109191,7.49708873476879e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.2,0.9636279867094704,1.0866582569983546e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,0.2,0.9675286316111154,1.9928425978290487e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,0.2,0.9707932500211521,7.913016766816421e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6000000000000005,0.2,0.9735638082564654,1.1267533089989423e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.800000000000001,0.2,0.9759410599144632,9.20882985570147e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.2,0.977999610139481,9.742167503148516e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,0.2,0.9797962555309785,9.114653810271009e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,0.2,0.9813751395599668,2.728981491940192e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6000000000000005,0.2,0.9827711444398355,2.652945229130959e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.800000000000001,0.2,0.9840122174335981,8.656892398314543e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.2,0.9851210160387852,1.9977845585429267e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.2,0.9861160998942798,1.2590144484589804e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.2,0.9870128115735672,2.7398000932994526e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6000000000000005,0.2,0.9878239384681908,1.919755073330818e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.800000000000001,0.2,0.9885602174202627,9.182020978275733e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2,0.989230724384921,1.3911054626160787e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.2,0.989843178735992,2.759077334070715e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.2,0.9904041833372783,9.930136612989092e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6000000000000005,0.2,0.9909194156877911,8.484312441289354e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.800000000000001,0.2,0.9913937813935327,1.3042167484290358e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.2,0.9918315383426198,2.7474374946181318e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.200000000000001,0.2,0.9922363978915028,7.78740535023478e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.2,0.9926116078617628,1.8517774562248525e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.2,0.9929600210343813,1.6080997030432003e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.2,0.9932841519986529,1.2282900639650167e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.2,0.9935862245880371,1.2412670766236366e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.200000000000001,0.2,0.9938682116601854,1.0798310171178674e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4,0.2,0.9941318686142506,2.228204057584211e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.600000000000001,0.2,0.9943787617571503,2.535103782337605e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8,0.2,0.9946102924113965,2.9403099297789217e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.2,0.9948277174853946,1.1612317210023877e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.03867478560886562,0.022703987387189248,15.0,15.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,0.0430703274904278,0.02397175872920644,17.994,14.96,13.654,12.906,12.32,4.865178722308149,0.19595917942265412,0.5918479534475056,0.4573445090957154,0.4664761515876264
0.4,0.4,0.04303566301781727,0.02164823504121069,14.364,13.104,12.378,11.658,10.944,1.3459212458386953,0.9965861728922357,1.0368780063247567,1.180269460758857,1.2250975471365522
0.6000000000000001,0.4,0.045733100806121654,0.025440172331465893,15.342,12.558,10.83,10.33,9.974,1.2653205127555627,1.7316570099185238,1.3975335416368444,1.171793497165773,0.9906179889341838
0.8,0.4,0.04063588658967053,0.01815611807406633,15.492,12.36,10.764,10.208,10.082,2.073146401005019,1.7223240113288778,0.9921209603672327,0.4865552383851189,0.3213658351474217
1.0,0.4,0.06282467506388814,0.027083729672477012,15.226,14.086,13.346,12.628,11.686,1.3382540864873107,0.6249831997742018,0.682849910302403,0.934674274814492,0.848176868347633
1.2000000000000002,0.4,0.06404457692010145,0.03259728759924652,22.44,19.01,16.3,15.44,14.014,2.0674622124720923,1.799416572114416,1.1445523142259615,1.0799999999999996,1.0999109054827985
1.4000000000000001,0.4,0.06410095954971204,0.0340542069215891,17.408,15.856,15.036,13.992,13.25,2.124508413727754,0.7531693036761363,0.6250631968049289,0.7589044735669972,1.1997916485790356
1.6,0.4,0.08678746913334259,0.03979317018965312,36.556,20.278,18.242,15.856,13.816,7.012193950540733,1.3404163532276077,1.184667041830741,0.5284543499679043,1.1925367918852678
1.8,0.4,0.23520194424266813,0.048668364176416457,165.202,19.502,11.404,10.354,9.768,0.40149221661197393,2.6355257540005317,1.008357079610194,0.8812967718084554,0.7253799004659542
2.0,0.4,0.5775231475763353,0.016104312370628183,370.552,6.416,5.606,5.192,4.986,0.7869536199802332,0.7816290680367497,0.6251111901094074,0.427943921559821,0.3062743867841402
2.2,0.4,0.7551272356614799,0.010155673744943845,454.0,5.516,4.216,4.024,3.842,0.0,1.0944149121791038,0.4397089946771603,0.24377038376308044,0.36474100400146814
2.4000000000000004,0.4,0.8279874315742961,0.006160073871647427,475.0,5.216,3.978,3.144,2.678,0.0,0.8302674267969331,0.14668333238647138,0.3510897321198667,0.4672429774753176
2.6,0.4,0.8724933011415648,0.004815650604678115,487.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8000000000000003,0.4,0.9012752163748052,0.0032250360096097693,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.4,0.9221644747392915,0.0017847564521972085,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.4,0.9360129762401458,0.0012948796758694022,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4000000000000004,0.4,0.9450864114229944,0.001298354852903643,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.4,0.9519439228638971,0.0012956068439410366,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8000000000000003,0.4,0.9588729267109191,1.3013784061126724e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.4,0.9636279867094704,1.5740127955196997e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,0.4,0.9675286316111154,2.1152589550219204e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,0.4,0.9707932500211521,1.14734983138865e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6000000000000005,0.4,0.9735638082564654,1.0832500157010176e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.800000000000001,0.4,0.9759410599144632,1.0163241351919978e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.4,0.977999610139481,1.2182136832046455e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,0.4,0.9797962555309785,9.248897469963836e-17,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,0.4,0.9813751395599668,2.6962652465359164e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6000000000000005,0.4,0.9827711444398354,1.478723713767887e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.800000000000001,0.4,0.9840122174335981,1.0798310171178674e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.4,0.9851210160387852,2.1041582237448135e-16,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
