K,m,r,rstd,g1,g2,g3,g4,g5,g1_std,g2_std,g3_std,g4_std,g5_std
0.0,0.0,0.031036284140335938,0.016453519528404632,15.0,15.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.04004982051998161,0.02040392899140063,20.746,15.37,14.314,13.276,13.036,6.634265897595593,0.4828043081829328,0.8760159815893767,0.45587717644120157,0.5465381962864049
0.4,0.0,0.05225940325922747,0.023375467005704753,14.756,14.076,13.804,12.714,11.868,1.1595102414381728,0.34960549194770896,0.6209541045842267,1.052712686348939,0.9770240529280748
0.6000000000000001,0.0,0.05488359954404766,0.02556200865812739,15.674,12.772,11.886,11.562,10.826,4.896092727880061,1.2231173287955635,0.7905719448601747,0.7198305356123762,0.49368410952754066
0.8,0.0,0.06026412012260459,0.02967978787637192,15.324,12.756,11.882,11.35,10.918,0.7918484703527605,0.8488015080099649,0.7849050898038534,0.7946697427233574,0.9334216624870029
1.0,0.0,0.07009639846992843,0.03319264258651005,17.064,15.876,15.05,12.682,11.096,0.26058395959843633,0.5144161739292445,1.332478892890997,1.2461444539057256,0.8982115563718793
1.2000000000000002,0.0,0.10103254209799603,0.039910494134948384,27.0,19.308,17.736,16.536,13.936,0.0,1.7404413233430154,1.1926038738826905,0.8442179813294756,1.1609926787021565
1.4000000000000001,0.0,0.12851719663067745,0.045631693060112166,49.54,19.836,17.942,16.024,14.966,1.4228141129465939,1.2430221236969166,1.4108990041813787,1.5004745915876037,1.8710542482782306
1.6,0.0,0.3416857790272186,0.0449868880480258,201.082,15.288,12.87,11.426,10.298,0.27436472076416724,1.2950119690566568,0.7190966555338709,0.8345801339595823,0.6936829246853389
1.8,0.0,0.5723485912927869,0.019689325367296326,348.216,7.146,6.492,6.002,5.5,0.4305159695063544,1.045315263449262,0.5778719581360549,0.661812662314646,0.5531726674375732
2.0,0.0,0.7056096943076076,0.016584742704283,418.0,5.712,5.006,4.506,4.194,0.0,0.892779928089783,0.5079015652663399,0.5118241885647822,0.3954288810898902
