K,m,r,rstd,g1,g2,g3,g4,g5,g1_std,g2_std,g3_std,g4_std,g5_std
0.0,0.0,0.024104969774664968,0.012756705454141863,154.0,107.0,80.0,59.0,58.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.03133167229450656,0.017219570210582815,154.0,107.0,77.2,58.086,56.172,0.0,0.0,6.939740629158995,0.2803640490505161,0.5607280981010322
0.2,0.0,0.027210638126675714,0.01660150215683893,149.058,107.0,75.496,58.238,55.668,7.527990170025422,0.0,8.296865914307656,0.5151271687651543,2.4774535313502883
0.30000000000000004,0.0,0.029954206394984858,0.014356323301980334,130.262,106.446,69.552,57.362,51.996,26.88057581228496,19.943798133755784,9.6767399469036,5.05321244358478,6.84660382963701
0.4,0.0,0.035260198597342196,0.01438607654443808,72.804,60.7,50.942,45.242,40.314,10.867271230626462,7.296163375363793,6.710487016603203,5.97523522549533,5.72986945750075
0.5,0.0,0.04260112791880906,0.02294297917598903,60.896,44.5,39.332,34.402,30.676,16.98190754891805,7.890373882142722,6.096702059310435,4.577378725864837,4.093290119207282
0.6000000000000001,0.0,0.03642517443232048,0.012770883052392176,61.854,47.398,36.68,28.896,25.206,10.88892483214025,8.258546845541288,7.489031980169408,5.232703316642362,4.389483340895595
0.7000000000000001,0.0,0.03888169501464108,0.021921599322208,45.744,34.172,27.356,24.056,21.31,8.946198298718812,7.329284821863574,5.4075192093972175,4.867531612634885,3.748853157967105
0.8,0.0,0.04401564351410086,0.019130558652235154,37.012,28.946,24.498,22.174,20.692,9.551327447009676,7.5608917463484335,4.873807136110338,3.652906240242137,2.689449014203462
0.9,0.0,0.04880309762035934,0.020256621480620608,37.262,32.282,29.074,25.268,22.312,6.632145655819114,5.820178347782828,4.7040965126153536,3.7502234600087405,2.7918911153553303
1.0,0.0,0.04783683348683188,0.026105420601590188,41.078,31.474,28.276,24.614,22.71,9.178666351927172,4.646861736699328,4.297420621721808,3.1744297125625605,2.1867555876229123
1.1,0.0,0.04986174177483373,0.02832244624654606,41.598,32.326,29.22,26.326,23.784,8.992685694496425,2.963734805950077,1.8394564414521917,1.402755859014672,2.4797870876347425
1.2000000000000002,0.0,0.06797320548990363,0.028007710516488368,60.968,38.574,28.188,23.536,21.72,8.82354667919879,4.688339151554625,4.843620133742939,2.3901263564924844,2.214858911985142
1.3,0.0,0.08062639702316336,0.025860935104781085,64.228,38.746,32.916,29.686,25.932,4.561141962272167,3.1996068508490154,3.9594120775690915,4.189916944284223,3.7793353913088934
1.4000000000000001,0.0,0.11619861839625707,0.05178235904828616,99.244,53.22,40.868,35.794,23.932,4.522882266873626,1.3159027319676675,2.893885968727864,4.149646249983251,5.535284635861099
1.5,0.0,0.2956414122564021,0.028288267394900063,361.138,15.662,14.374,13.406,12.74,1.7120035046693098,1.9151386372793004,1.3528207567893067,0.9783475864946947,0.9145490692138981
1.6,0.0,0.49448189122731767,0.01984592706953438,612.984,11.27,9.7,8.754,8.04,2.233325771131472,1.9102617621676885,1.070513895285812,0.9019334787000665,0.8333066662399865
1.7000000000000002,0.0,0.5905602462393563,0.016597705078225042,714.262,9.976,8.52,7.598,6.95,0.4397226398538052,1.6731479312959678,0.9947864092356687,0.876581998446236,0.7262919523166967
1.8,0.0,0.6784366074203804,0.012797067012286169,813.674,6.864,5.922,5.458,5.184,0.4687472666586931,0.9744249586294496,0.6662702154531576,0.5515759240576066,0.5119999999999986
1.9000000000000001,0.0,0.7390160960965682,0.007801345180891231,869.956,5.848,5.154,4.736,4.508,0.6678802287835748,0.8227368959758643,0.5570314174263415,0.47571419991419095,0.5039206286708262
2.0,0.0,0.7850386906157655,0.007500335834218044,911.042,5.32,4.684,4.338,4.108,1.047012893903406,0.7194442299441963,0.5292863119333429,0.5057232444727047,0.4339769579136662
2.1,0.0,0.8170640344493144,0.005760385882987935,933.0,5.542,4.766,4.274,3.986,0.0,0.8923205701988529,0.6657657245608236,0.49287320884787167,0.4751883836964043
2.2,0.0,0.8394851395287651,0.004570541494350603,944.0,4.894,4.126,3.752,3.418,0.0,0.8733636127066421,0.6017673969234291,0.5084250190539404,0.4932301693935591
2.3000000000000003,0.0,0.8605598612854215,0.004228527751948857,962.0,5.106,4.33,3.604,3.222,0.0,0.6684040694071196,0.7328710664230109,0.5993196142293352,0.4155911452377201
2.4000000000000004,0.0,0.8775763007767701,0.0036823841707937038,970.89,4.61,3.926,3.382,2.956,0.3128897569432408,0.8036790404135211,0.461003253784614,0.4858765275252528,0.3317589486359041
2.5,0.0,0.8920270718241228,0.002404616078313768,980.864,4.614,3.704,2.09,1.52,1.0437930829431659,0.5630310826233313,0.45649096376598536,0.2861817604250831,0.8541662601625021
2.6,0.0,0.9038393304785218,0.00264424688731085,984.0,3.656,2.656,2.0,0.928,0.0,0.4750410508577116,0.4750410508577116,0.0,0.9974046320325536
2.7,0.0,0.9143607685079473,0.002092370750637752,991.0,2.0,0.148,0.0,0.0,0.0,0.0,0.5235417843878386,0.0,0.0
2.8000000000000003,0.0,0.9231658117611741,0.0016707457945123565,993.0,0.644,0.0,0.0,0.0,0.0,0.9344859549506355,0.0,0.0,0.0
2.9000000000000004,0.0,0.9302470734709086,0.0012291137451496666,397.208,0.0,0.0,0.0,0.0,488.08628410968265,0.0,0.0,0.0,0.0
3.0,0.0,0.9365856336043821,0.0008124547585367456,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.0,0.9420857884253178,0.0006814078828016458,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
