level_0,level_1,rs,r_mean,r_std
2,2.5,[0.04531138 0.04531138 0.04567483 ... 0.39767426 0.39538652 0.39311781],0.07256627967366379,0.03301276070285975
2,3.0,[0.04531138 0.04531138 0.04032834 ... 0.5499411  0.55185428 0.55320022],0.514610933883352,0.025913713965768425
2,3.5,[0.04531138 0.04531138 0.04034164 ... 0.5497733  0.55490795 0.56088297],0.5925780287518605,0.0786070277300298
2,4.0,[0.04531138 0.04531138 0.04035493 ... 0.63190146 0.65615416 0.67968363],0.5515097199840886,0.11319971106085934
2,4.5,[0.04531138 0.04531138 0.04036823 ... 0.70644128 0.70572446 0.70492428],0.6880044584137709,0.021374004028421517
2,5.0,[0.04531138 0.04531138 0.04038153 ... 0.73575784 0.73972222 0.74381569],0.753757829016297,0.02006978470379874
2,5.5,[0.04531138 0.04531138 0.04039483 ... 0.74992439 0.75092325 0.75263649],0.7713563782914495,0.018554269446477593
2,6.0,[0.04531138 0.04531138 0.04040814 ... 0.79104661 0.79587241 0.80166908],0.8102253862443797,0.01570977780968071
2,6.5,[0.04531138 0.04531138 0.04042144 ... 0.81779736 0.81646687 0.81564581],0.8269008913380411,0.016005216288108054
2,7.0,[0.04531138 0.04531138 0.04043474 ... 0.86849031 0.86623486 0.86354262],0.8541850661422747,0.01268228301276842
2,7.5,[0.04531138 0.04531138 0.04044805 ... 0.8616584  0.86080736 0.86049387],0.8712128357460451,0.014170162406231167
2,8.0,[0.04531138 0.04531138 0.04046136 ... 0.90870773 0.91032444 0.91163227],0.8858002855749909,0.01599639862961768
2,8.5,[0.04531138 0.04531138 0.04047467 ... 0.90256313 0.89935104 0.89615573],0.8849285566917606,0.015129742086644487
2,9.0,[0.04531138 0.04531138 0.04048798 ... 0.91516978 0.9129179  0.91132898],0.9129059886812547,0.016577305074816466
2,9.5,[0.04531138 0.04531138 0.04050129 ... 0.90003466 0.90153309 0.90341976],0.9114966945026488,0.017481198853393828
2,10.0,[0.04531138 0.04531138 0.04051461 ... 0.90698402 0.90344266 0.9008869 ],0.9220153505012559,0.011841873207333114
2,10.5,[0.04531138 0.04531138 0.04052792 ... 0.93512442 0.93399792 0.93316741],0.9463315392011915,0.0068524531070648315
2,11.0,[0.04531138 0.04531138 0.04054124 ... 0.9456487  0.94595303 0.94598705],0.948691498720687,0.006095082941256823
2,11.5,[0.04531138 0.04531138 0.04055456 ... 0.96066722 0.95836749 0.95632166],0.9513078814889809,0.007501537697570434
2,12.0,[0.04531138 0.04531138 0.04056788 ... 0.94127211 0.94105483 0.94153225],0.956376171262124,0.008666084886421333
2,12.5,[0.04531138 0.04531138 0.0405812  ... 0.94906967 0.94602289 0.94378719],0.9559652911798564,0.00893231754879783
2,13.0,[0.04531138 0.04531138 0.04059452 ... 0.95407524 0.95342084 0.95310402],0.9583054043205764,0.007402522379771747
2,13.5,[0.04531138 0.04531138 0.04060784 ... 0.97146754 0.9698689  0.96827311],0.9664076528061621,0.005509600618477869
2,14.0,[0.04531138 0.04531138 0.04062117 ... 0.96784847 0.96923806 0.97067407],0.9718916194775415,0.00550742448539765
2,14.5,[0.04531138 0.04531138 0.04063449 ... 0.97017668 0.96866281 0.96736528],0.9747725161020446,0.004913413670282612
3,1.0,[0.04146344 0.04146344 0.03834468 ... 0.01875852 0.01858044 0.01857169],0.04696893952318402,0.027229007149069378
3,1.5,[0.04146344 0.04146344 0.03835688 ... 0.04197902 0.04140187 0.04084325],0.049360914973710084,0.025489040512379546
3,2.0,[0.04146344 0.04146344 0.03836909 ... 0.10298106 0.10389916 0.10389845],0.05181631796618232,0.022952365387401707
3,2.5,[0.04146344 0.04146344 0.04317995 ... 0.07484637 0.06742395 0.06009502],0.10424223281942076,0.04346588865565081
3,3.0,[0.04146344 0.04146344 0.0383935  ... 0.47988635 0.47734675 0.47577639],0.4851132487007136,0.03930861335428761
3,3.5,[0.04146344 0.04146344 0.03840571 ... 0.57843588 0.57590521 0.57347183],0.5608576147025035,0.0399171070420416
3,4.0,[0.04146344 0.04146344 0.03841792 ... 0.60083939 0.59694223 0.59339748],0.6330475215232664,0.031553835470421863
3,4.5,[0.04146344 0.04146344 0.03843013 ... 0.70976037 0.70795618 0.7069358 ],0.7011772709233792,0.0281622741330436
3,5.0,[0.04146344 0.04146344 0.03844235 ... 0.76045246 0.76213832 0.76349097],0.7456727155354711,0.016790224894327285
3,5.5,[0.04146344 0.04146344 0.03845456 ... 0.7818285  0.78052393 0.77932259],0.7794277866579387,0.016425025996967303
3,6.0,[0.04146344 0.04146344 0.03846678 ... 0.77646496 0.77968624 0.78348808],0.7920556863304832,0.022238171520711614
3,6.5,[0.04146344 0.04146344 0.038479   ... 0.85656184 0.85728587 0.8566659 ],0.8322700275549152,0.01620486966566191
3,7.0,[0.04146344 0.04146344 0.03849121 ... 0.92906005 0.92300019 0.91409061],0.8542922988972148,0.04543225991101554
3,7.5,[0.04146344 0.04146344 0.03850343 ... 0.80543175 0.80488686 0.80498269],0.8579926873933416,0.047642609499396915
3,8.0,[0.04146344 0.04146344 0.03851565 ... 0.80555468 0.80524405 0.80554012],0.8522329523563067,0.048599692209143175
3,8.5,[0.04146344 0.04146344 0.03852788 ... 0.81255484 0.80808723 0.80489726],0.8444430855945335,0.047658802819280005
3,9.0,[0.04146344 0.04146344 0.0385401  ... 0.92109505 0.93106799 0.94020774],0.8854949082139086,0.03063707776707983
3,9.5,[0.04146344 0.04146344 0.03855232 ... 0.93258486 0.93250659 0.93129444],0.9291593389734552,0.009248211148419686
3,10.0,[0.04146344 0.04146344 0.03856455 ... 0.95851197 0.95679115 0.95441811],0.9453020034164974,0.007644757064634731
3,10.5,[0.04146344 0.04146344 0.03857678 ... 0.94908099 0.94652457 0.9444908 ],0.9563219888633802,0.007364542018609916
3,11.0,[0.04146344 0.04146344 0.03858901 ... 0.95505547 0.95245869 0.94986593],0.9560744879991055,0.005498409351637936
3,11.5,[0.04146344 0.04146344 0.03860124 ... 0.95103675 0.94976143 0.94865665],0.9586016831106559,0.006658859818938378
3,12.0,[0.04146344 0.04146344 0.03861347 ... 0.95604835 0.95492    0.95377237],0.9584460776091658,0.0066437995161956215
3,12.5,[0.04146344 0.04146344 0.0386257  ... 0.95484764 0.95484271 0.95478225],0.9579497269289242,0.007456675981274397
3,13.0,[0.04146344 0.04146344 0.03863793 ... 0.97620173 0.97332045 0.97074833],0.9718615435975626,0.00556454034092684
3,13.5,[0.04146344 0.04146344 0.03865017 ... 0.97957079 0.98000315 0.97980892],0.971618585276615,0.005845475677704254
3,14.0,[0.04146344 0.04146344 0.0386624  ... 0.9662845  0.96661958 0.96762061],0.9742145370851326,0.0056282122072502236
3,14.5,[0.04146344 0.04146344 0.03867464 ... 0.97017655 0.97042816 0.97066084],0.9769627624684647,0.0057343538423625775
4,1.0,[0.04309367 0.04309367 0.0436361  ... 0.09248612 0.09147494 0.08956202],0.040826381535888294,0.018785408399759812
4,1.5,[0.04309367 0.04309367 0.04365007 ... 0.03483317 0.02857356 0.02270033],0.043060217548750356,0.019798640578320086
4,2.0,[0.04309367 0.04309367 0.04366404 ... 0.02239469 0.02715372 0.03126302],0.0452465287067952,0.021608973595672095
4,2.5,[0.04309367 0.04309367 0.04409421 ... 0.51658059 0.50728661 0.49788001],0.4272203354657394,0.03517758292961415
4,3.0,[0.04309367 0.04309367 0.04369199 ... 0.52753003 0.52806574 0.52878206],0.5400330279883448,0.024523962964478153
4,3.5,[0.04309367 0.04309367 0.04370597 ... 0.62341289 0.62604471 0.62849747],0.5737802963463001,0.03190103961059093
4,4.0,[0.04309367 0.04309367 0.04371995 ... 0.67101224 0.67605162 0.68130673],0.6739532489882637,0.03957133641076929
4,4.5,[0.04309367 0.04309367 0.04373393 ... 0.73568432 0.73179438 0.72848528],0.7484242797149928,0.017976028620456233
4,5.0,[0.04309367 0.04309367 0.04374791 ... 0.75636221 0.75868051 0.76123301],0.7698106849135168,0.017535857321393553
4,5.5,[0.04309367 0.04309367 0.0437619  ... 0.81809802 0.81977695 0.82080312],0.8043486693269395,0.01436694536813482
4,6.0,[0.04309367 0.04309367 0.04377588 ... 0.84556773 0.84421696 0.84216489],0.8257370647492853,0.01662609839464026
4,6.5,[0.04309367 0.04309367 0.04378987 ... 0.83291701 0.83171464 0.83167143],0.8605084980160408,0.013837203977915689
4,7.0,[0.04309367 0.04309367 0.04380385 ... 0.87821555 0.88106583 0.88444648],0.8824470676944874,0.01523837312797164
4,7.5,[0.04309367 0.04309367 0.04381784 ... 0.9048053  0.90356116 0.90203908],0.8929395795407206,0.014518856012111002
4,8.0,[0.04309367 0.04309367 0.04383184 ... 0.93615125 0.93308253 0.92889252],0.9050218963441121,0.01872225505504733
4,8.5,[0.04309367 0.04309367 0.04384583 ... 0.89765396 0.89988799 0.90268323],0.9037350771234521,0.018973990035377506
4,9.0,[0.04309367 0.04309367 0.04385982 ... 0.91805956 0.92495847 0.93171489],0.9050159495549237,0.01892186780859452
4,9.5,[0.04309367 0.04309367 0.04387382 ... 0.9306173  0.93288103 0.93481669],0.9343427169101806,0.00776014983056271
4,10.0,[0.04309367 0.04309367 0.04388781 ... 0.93692142 0.93667667 0.9364722 ],0.9419482203730404,0.0074820055581995715
4,10.5,[0.04309367 0.04309367 0.04390181 ... 0.9497315  0.952523   0.95582423],0.955216411303413,0.007953713116314895
4,11.0,[0.04309367 0.04309367 0.04391581 ... 0.95348428 0.95193285 0.95045813],0.9548083918317187,0.007770189207483035
4,11.5,[0.04309367 0.04309367 0.04392981 ... 0.95916634 0.95863694 0.95845902],0.9626880868109806,0.004522289349875011
4,12.0,[0.04309367 0.04309367 0.04394382 ... 0.97671206 0.97652381 0.97611339],0.9712199537984588,0.004616927564883253
4,12.5,[0.04309367 0.04309367 0.04395782 ... 0.97314092 0.97220631 0.97167689],0.9710039624444208,0.004475843130510237
4,13.0,[0.04309367 0.04309367 0.04397183 ... 0.97148365 0.97348197 0.97542214],0.9735413889723509,0.004265998349921306
4,13.5,[0.04309367 0.04309367 0.04398584 ... 0.97961353 0.97976109 0.97953982],0.97334974571699,0.005161546310197556
4,14.0,[0.04309367 0.04309367 0.04399984 ... 0.97642997 0.97788245 0.97940706],0.9786398312569363,0.004641820052261511
4,14.5,[0.04309367 0.04309367 0.04401386 ... 0.97451638 0.97429099 0.97417805],0.9813105086176341,0.0037219904403969963
5,1.0,[0.01564523 0.01564523 0.01387776 ... 0.08487005 0.08310877 0.08001534],0.04490844552235991,0.019871874313789416
5,1.5,[0.01564523 0.01564523 0.0138826  ... 0.04747181 0.05008825 0.0518462 ],0.04401818947239225,0.020132412749575973
5,2.0,[0.01564523 0.01564523 0.01388744 ... 0.05904371 0.06118448 0.06295698],0.05659355262263738,0.0256387515069272
5,2.5,[0.01564523 0.01564523 0.01777482 ... 0.40600065 0.40209222 0.39795261],0.3500978927377404,0.03075186034665831
5,3.0,[0.01564523 0.01564523 0.01389712 ... 0.52391834 0.52124043 0.51872088],0.4934264582202802,0.04316663206545442
5,3.5,[0.01564523 0.01564523 0.01390196 ... 0.61782075 0.62114884 0.6243322 ],0.6306936914222987,0.04784202792449947
5,4.0,[0.01564523 0.01564523 0.0139068  ... 0.59997711 0.60252028 0.60561366],0.6616449493856503,0.0761524424789679
5,4.5,[0.01564523 0.01564523 0.01391164 ... 0.80573058 0.80219117 0.79700458],0.7332188828716841,0.04401212216547262
5,5.0,[0.01564523 0.01564523 0.01391648 ... 0.75159788 0.75672712 0.76227556],0.7805233349397016,0.029702535073545325
5,5.5,[0.01564523 0.01564523 0.01392133 ... 0.79418604 0.79716193 0.80025772],0.8174290941192794,0.018231619896107807
5,6.0,[0.01564523 0.01564523 0.01392617 ... 0.83502119 0.83579496 0.83674893],0.8365546387956793,0.013014073305318966
5,6.5,[0.01564523 0.01564523 0.01393101 ... 0.85680198 0.85779979 0.85926582],0.8649588868260085,0.01245648088036152
5,7.0,[0.01564523 0.01564523 0.01393586 ... 0.88406122 0.88597144 0.88765368],0.8769187998462667,0.012000090288118062
5,7.5,[0.01564523 0.01564523 0.0139407  ... 0.89893055 0.89855633 0.89822418],0.8941087049932476,0.009562333864005837
5,8.0,[0.01564523 0.01564523 0.01394555 ... 0.92699669 0.92840402 0.92878295],0.9123639639784451,0.011089566353515224
5,8.5,[0.01564523 0.01564523 0.01395039 ... 0.92664062 0.92810144 0.92940661],0.9251486253927995,0.00900249521217982
5,9.0,[0.01564523 0.01564523 0.01395524 ... 0.93819306 0.93727948 0.93633008],0.9359908561618763,0.009304051815675039
5,9.5,[0.01564523 0.01564523 0.01396009 ... 0.92787936 0.93097334 0.93451179],0.9382338880779256,0.009318094758854527
5,10.0,[0.01564523 0.01564523 0.01396493 ... 0.94566263 0.94474527 0.94310137],0.9376885383200734,0.008655123706098162
5,10.5,[0.01564523 0.01564523 0.01396978 ... 0.94768594 0.95145345 0.95513106],0.9424967560614389,0.007355489472603516
5,11.0,[0.01564523 0.01564523 0.01397463 ... 0.94634947 0.94809947 0.95037962],0.9557878482658204,0.007263246796345062
5,11.5,[0.01564523 0.01564523 0.01397948 ... 0.95222702 0.95253917 0.95290737],0.955541241490697,0.006804018485724259
5,12.0,[0.01564523 0.01564523 0.01398433 ... 0.95115991 0.95272554 0.95457395],0.9575167019635855,0.007476240074039283
5,12.5,[0.01564523 0.01564523 0.01398918 ... 0.95971016 0.96140742 0.96348901],0.9685989757860433,0.004529482657280827
5,13.0,[0.01564523 0.01564523 0.01399403 ... 0.96935228 0.96933055 0.96983086],0.9712798840984169,0.00415311813257609
5,13.5,[0.01564523 0.01564523 0.01399888 ... 0.97758852 0.97934911 0.98104603],0.9739336222888427,0.004199704192063163
5,14.0,[0.01564523 0.01564523 0.01400373 ... 0.97468837 0.97397192 0.97345062],0.9766416641879239,0.0037495988067288493
5,14.5,[0.01564523 0.01564523 0.01400859 ... 0.97861122 0.97873365 0.97894313],0.9823072313173138,0.003278631090456137
6,1.0,[0.04512244 0.04512244 0.04239253 ... 0.00665266 0.00550271 0.00529945],0.04760189945984614,0.022694465622056712
6,1.5,[0.04512244 0.04512244 0.04240647 ... 0.02358755 0.02197988 0.02213783],0.055287554464632696,0.02599504682208392
6,2.0,[0.04512244 0.04512244 0.04242042 ... 0.03200768 0.04107763 0.04935424],0.04906270815214896,0.026476698132343025
6,2.5,[0.04512244 0.04512244 0.04796495 ... 0.03685482 0.03881915 0.04043098],0.053550434844605366,0.016489916650700705
6,3.0,[0.04512244 0.04512244 0.0424483  ... 0.48083567 0.48575474 0.48991367],0.5089084945754836,0.03417388483101045
6,3.5,[0.04512244 0.04512244 0.04246225 ... 0.58652837 0.59336288 0.60099886],0.612035511338127,0.06712566995856091
6,4.0,[0.04512244 0.04512244 0.0424762  ... 0.67761437 0.68040291 0.68308617],0.6854860015604398,0.022428018992002925
6,4.5,[0.04512244 0.04512244 0.04249015 ... 0.74587662 0.74565365 0.74621152],0.7589059817708594,0.02240395172053443
6,5.0,[0.04512244 0.04512244 0.0425041  ... 0.77547513 0.77654187 0.77773977],0.7723919615921013,0.020296260941754574
6,5.5,[0.04512244 0.04512244 0.04251805 ... 0.78358362 0.78497708 0.78647906],0.7692939180909587,0.030526290536970552
6,6.0,[0.04512244 0.04512244 0.04253201 ... 0.79545442 0.79511006 0.79547304],0.8245088012575355,0.01634594432454412
6,6.5,[0.04512244 0.04512244 0.04254596 ... 0.84633681 0.84567448 0.84539724],0.8568307707594451,0.01108977594396001
6,7.0,[0.04512244 0.04512244 0.04255992 ... 0.87434226 0.87315165 0.87225229],0.8740226532067124,0.009988432366546627
6,7.5,[0.04512244 0.04512244 0.04257388 ... 0.87727235 0.88084365 0.88467115],0.8885433803995163,0.0125470619872122
6,8.0,[0.04512244 0.04512244 0.04258784 ... 0.92528088 0.9261448  0.92627216],0.9118218575444571,0.008644621466227718
6,8.5,[0.04512244 0.04512244 0.0426018  ... 0.93395457 0.93276823 0.93065782],0.9190145802589025,0.008851160617855276
6,9.0,[0.04512244 0.04512244 0.04261576 ... 0.94305893 0.94567649 0.94831933],0.9377167820988804,0.00800157191568498
6,9.5,[0.04512244 0.04512244 0.04262973 ... 0.93874393 0.9387724  0.93893559],0.9429526176637043,0.0070334537230379145
6,10.0,[0.04512244 0.04512244 0.04264369 ... 0.94861728 0.95137678 0.95364173],0.9450595828980043,0.006622814376579963
6,10.5,[0.04512244 0.04512244 0.04265766 ... 0.95471665 0.95360497 0.95241441],0.9532571878232509,0.005988107326121437
6,11.0,[0.04512244 0.04512244 0.04267163 ... 0.9600635  0.96144976 0.96291726],0.9583979508396967,0.0070564460489959575
6,11.5,[0.04512244 0.04512244 0.0426856  ... 0.97059526 0.96866907 0.96716893],0.9695199917094341,0.004896116842266268
6,12.0,[0.04512244 0.04512244 0.04269957 ... 0.96166033 0.96087797 0.96080975],0.969246672127082,0.004696178238405054
6,12.5,[0.04512244 0.04512244 0.04271355 ... 0.96330701 0.96406184 0.96484448],0.9691149633021671,0.004121609515151983
6,13.0,[0.04512244 0.04512244 0.04272752 ... 0.97575007 0.97599555 0.97551031],0.9688956558137202,0.004969270136254841
6,13.5,[0.04512244 0.04512244 0.0427415  ... 0.97288012 0.97412268 0.97559022],0.9743772757873334,0.003621202978168243
6,14.0,[0.04512244 0.04512244 0.04275548 ... 0.97873109 0.97714921 0.97594497],0.9771564104160276,0.0037812773251724064
6,14.5,[0.04512244 0.04512244 0.04276946 ... 0.97698601 0.97568877 0.97471304],0.979866300048634,0.0028198792872551016
7,1.0,[0.01983233 0.01983233 0.02015918 ... 0.0320155  0.03672029 0.04177928],0.03659521289067817,0.01713558336337905
7,1.5,[0.01983233 0.01983233 0.02016554 ... 0.0466627  0.0474173  0.04773667],0.04125314627710214,0.0239354416250079
7,2.0,[0.01983233 0.01983233 0.0201719  ... 0.03312964 0.03614641 0.03959545],0.04309141577297243,0.0244848989531283
7,2.5,[0.01983233 0.01983233 0.02001331 ... 0.49371944 0.49845249 0.50232554],0.3831234428850669,0.03197016674376115
7,3.0,[0.01983233 0.01983233 0.02018462 ... 0.55445794 0.5460131  0.53726011],0.5326309566982288,0.0235307904440666
7,3.5,[0.01983233 0.01983233 0.02019098 ... 0.58610372 0.59103799 0.59597537],0.604994544153815,0.030425723924927185
7,4.0,[0.01983233 0.01983233 0.02019734 ... 0.68869919 0.68857501 0.68776671],0.6631244294573286,0.02325686994630942
7,4.5,[0.01983233 0.01983233 0.0202037  ... 0.77517245 0.78111539 0.78674661],0.743545757173882,0.03663312471421308
7,5.0,[0.01983233 0.01983233 0.02021007 ... 0.718795   0.71915747 0.72017727],0.7630214957083223,0.04775877529167298
7,5.5,[0.01983233 0.01983233 0.02021643 ... 0.82648956 0.81874908 0.80951046],0.7550098421767145,0.04842259571710502
7,6.0,[0.01983233 0.01983233 0.02022279 ... 0.86316585 0.86403397 0.86381413],0.8322795786132383,0.020130531715688592
7,6.5,[0.01983233 0.01983233 0.02022916 ... 0.85619568 0.8591425  0.86250074],0.8615708295816746,0.020695954307662835
7,7.0,[0.01983233 0.01983233 0.02023552 ... 0.85249474 0.85398795 0.85590036],0.874698911205775,0.028855875165767694
7,7.5,[0.01983233 0.01983233 0.02024189 ... 0.91895047 0.91464205 0.90922926],0.8737710292855853,0.030356483808446903
7,8.0,[0.01983233 0.01983233 0.02024826 ... 0.8556332  0.8566751  0.85743751],0.873933712121113,0.030798284614581017
7,8.5,[0.01983233 0.01983233 0.02025462 ... 0.91458291 0.91661386 0.91866204],0.9185935858093065,0.007880137685333003
7,9.0,[0.01983233 0.01983233 0.02026099 ... 0.92594574 0.9313248  0.9367466 ],0.9317857125975124,0.007219090263898789
7,9.5,[0.01983233 0.01983233 0.02026736 ... 0.9362035  0.93792578 0.94034868],0.9396686352830463,0.0075576198457444526
7,10.0,[0.01983233 0.01983233 0.02027373 ... 0.94037277 0.93969584 0.9391186 ],0.9446751456601502,0.007537416975675662
7,10.5,[0.01983233 0.01983233 0.0202801  ... 0.94898808 0.94947665 0.94957294],0.9529387434511442,0.007451341674149997
7,11.0,[0.01983233 0.01983233 0.02028647 ... 0.94885036 0.95079092 0.95312689],0.9579543850417229,0.0076198908808937
