level_0,level_1,rs,r_mean,r_std
2,5.5,[0.04531138 0.04531138 0.04034634 ... 0.54745545 0.57122119 0.59751206],0.5682445149351499,0.1373391595168362
2,6.0,[0.04531138 0.04531138 0.04035523 ... 0.66331058 0.66873027 0.67499956],0.6768376374844514,0.0440899623374635
2,6.5,[0.04531138 0.04531138 0.04036412 ... 0.73108073 0.72378322 0.71615875],0.7004134279499722,0.0400053614711371
2,7.0,[0.04531138 0.04531138 0.04037301 ... 0.85897326 0.85259154 0.84322924],0.7611773651049716,0.0580491514429384
2,7.5,[0.04531138 0.04531138 0.0403819  ... 0.7073282  0.70369556 0.70213082],0.77455369739902,0.0530848739990819
2,8.0,[0.04531138 0.04531138 0.04039079 ... 0.73186098 0.72388785 0.71731958],0.7723189531184605,0.0570864093213912
2,8.5,[0.04531138 0.04531138 0.04039969 ... 0.81157267 0.81086692 0.8115878 ],0.8196739703903709,0.028229453327702
2,9.0,[0.04531138 0.04531138 0.04040858 ... 0.88642392 0.88015303 0.8720299 ],0.8281054248513591,0.0241615539998137
2,9.5,[0.04531138 0.04531138 0.04041747 ... 0.87074253 0.87011179 0.86813806],0.8317040394378331,0.0237097517046553
2,10.0,[0.04531138 0.04531138 0.04042637 ... 0.93689002 0.94159933 0.9435189 ],0.874461898532524,0.0375801073378209
2,10.5,[0.04531138 0.04531138 0.04043526 ... 0.84552623 0.85061977 0.85749384],0.8754273888966843,0.0381425820627017
2,11.0,[0.04531138 0.04531138 0.04044416 ... 0.84882437 0.85454339 0.8616484 ],0.8774064833953159,0.0365469840619042
2,11.5,[0.04531138 0.04531138 0.04045306 ... 0.86769665 0.87377723 0.88067972],0.8845016491850833,0.0329075980842937
2,12.0,[0.04531138 0.04531138 0.04046195 ... 0.90814817 0.92038548 0.93206995],0.883374483494774,0.0339465144667689
2,12.5,[0.04531138 0.04531138 0.04047085 ... 0.868773   0.86807833 0.86781538],0.8959661374540635,0.0275987368045089
2,13.0,[0.04531138 0.04531138 0.04047975 ... 0.86344666 0.86987995 0.87746892],0.8885426798856807,0.030118147875
2,13.5,[0.04531138 0.04531138 0.04048865 ... 0.9309146  0.93566831 0.93994097],0.9153165989233996,0.0184487357402804
2,14.0,[0.04531138 0.04531138 0.04049755 ... 0.90667604 0.90940539 0.91167127],0.914114424119538,0.018978546496235
2,14.5,[0.04531138 0.04531138 0.04050645 ... 0.91264078 0.91165163 0.9117404 ],0.9165022041419456,0.0168528069993745
3,1.0,[0.04146344 0.04146344 0.03833659 ... 0.0268056  0.02631429 0.02636183],0.0483351303984388,0.0227459071924337
3,1.5,[0.04146344 0.04146344 0.03834475 ... 0.06848262 0.06661941 0.06450849],0.0507051726095351,0.024983895636156
3,2.0,[0.04146344 0.04146344 0.04315015 ... 0.06371948 0.06019935 0.05793771],0.0523117837536727,0.0253224149448779
3,2.5,[0.04146344 0.04146344 0.04315871 ... 0.20555622 0.19911496 0.1933883 ],0.2876487101661186,0.10829545798828207
3,3.0,[0.04146344 0.04146344 0.03836922 ... 0.34470373 0.34253457 0.34017491],0.3167099714671124,0.0459045531287741
3,3.5,[0.04146344 0.04146344 0.03837738 ... 0.53618581 0.52711312 0.51729987],0.4531053187961685,0.0893291240932658
3,4.0,[0.04146344 0.04146344 0.03838555 ... 0.2579832  0.25403415 0.25205245],0.4480351113041321,0.197388133153412
3,4.5,[0.04146344 0.04146344 0.03839371 ... 0.69488744 0.72429265 0.75146166],0.537817292423279,0.1514123063944324
3,5.0,[0.04146344 0.04146344 0.03840187 ... 0.4480205  0.44940259 0.45280679],0.5469279486459944,0.1463644938574552
3,5.5,[0.04146344 0.04146344 0.03841003 ... 0.77591315 0.77672092 0.77454672],0.623522071833326,0.1065134338602443
3,6.0,[0.04146344 0.04146344 0.03841819 ... 0.80092397 0.79081492 0.77973274],0.7297331691811787,0.0590842752671923
3,6.5,[0.04146344 0.04146344 0.03842636 ... 0.72993502 0.72946571 0.72933713],0.7342826931489581,0.0243158466865448
3,7.0,[0.04146344 0.04146344 0.03843452 ... 0.74484591 0.74396817 0.7441956 ],0.7662383400039482,0.0407603674504533
3,7.5,[0.04146344 0.04146344 0.03844269 ... 0.77535665 0.79059614 0.80720973],0.8021987166287216,0.0497948330842039
3,8.0,[0.04146344 0.04146344 0.03845085 ... 0.82960487 0.81987031 0.81072658],0.8175149631421441,0.0551156577894591
3,8.5,[0.04146344 0.04146344 0.03845902 ... 0.85248297 0.83657169 0.82201358],0.8426010380190182,0.0569886974310852
3,9.0,[0.04146344 0.04146344 0.03846719 ... 0.86844635 0.88657828 0.90430644],0.8497935233242463,0.057717567070266
3,9.5,[0.04146344 0.04146344 0.03847535 ... 0.81267685 0.81967266 0.8278474 ],0.8536356132841412,0.0549582271228715
3,10.0,[0.04146344 0.04146344 0.03848352 ... 0.88454717 0.90399667 0.92232012],0.8388523128650356,0.0629505578374016
3,10.5,[0.04146344 0.04146344 0.03849169 ... 0.79636691 0.80342368 0.81198912],0.8477915033701223,0.0580915665850629
3,11.0,[0.04146344 0.04146344 0.03849986 ... 0.7897819  0.79729397 0.80661932],0.8483329436775316,0.056861023767583
3,11.5,[0.04146344 0.04146344 0.03850803 ... 0.79040045 0.79865709 0.80762943],0.842396026635436,0.0578278726787369
3,12.0,[0.04146344 0.04146344 0.0385162  ... 0.91400706 0.90030416 0.88625997],0.8494829936829358,0.0555120012063793
3,12.5,[0.04146344 0.04146344 0.03852437 ... 0.9333695  0.94182826 0.94702166],0.8623250989438619,0.0471788036489332
3,13.0,[0.04146344 0.04146344 0.03853254 ... 0.86388099 0.86227625 0.86097024],0.8867588358864388,0.0326459289997607
3,13.5,[0.04146344 0.04146344 0.03854071 ... 0.90854306 0.90843696 0.90892636],0.930237215027674,0.0152706354662841
3,14.0,[0.04146344 0.04146344 0.03854888 ... 0.93438425 0.9345719  0.93534372],0.9483474058181448,0.0070055316426221
3,14.5,[0.04146344 0.04146344 0.03855706 ... 0.9480672  0.94863007 0.94887812],0.948110369740716,0.0085461436610714
4,1.0,[0.04309367 0.04309367 0.04362684 ... 0.05184192 0.04967942 0.04691813],0.0412350777056873,0.0171900731351629
4,1.5,[0.04309367 0.04309367 0.04363618 ... 0.03578227 0.03081605 0.02639609],0.045506885237109,0.024602650821055
4,2.0,[0.04309367 0.04309367 0.04406201 ... 0.08289919 0.08217371 0.08120788],0.0554979951817528,0.0251903949869299
4,2.5,[0.04309367 0.04309367 0.04407127 ... 0.428511   0.426675   0.42439533],0.35330846413224654,0.046677892962820246
4,3.0,[0.04309367 0.04309367 0.0436642  ... 0.40783753 0.40909801 0.41028985],0.421785892823569,0.0303237136454033
4,3.5,[0.04309367 0.04309367 0.04367354 ... 0.66480697 0.67948883 0.6930664 ],0.5658009095814772,0.0984785473975939
4,4.0,[0.04309367 0.04309367 0.04368288 ... 0.43858899 0.42464643 0.4121438 ],0.5182280812679223,0.1477210929242805
4,4.5,[0.04309367 0.04309367 0.04369222 ... 0.52558701 0.51411407 0.5037683 ],0.5931614714713435,0.1226640157120521
4,5.0,[0.04309367 0.04309367 0.04370157 ... 0.47475091 0.47843524 0.48319373],0.5883497531748276,0.1177391889592645
4,5.5,[0.04309367 0.04309367 0.04371091 ... 0.62494727 0.63791204 0.65170458],0.6249834937554842,0.101699291586313
4,6.0,[0.04309367 0.04309367 0.04372026 ... 0.58403874 0.58281472 0.58184131],0.6616661026311151,0.0774551681432999
4,6.5,[0.04309367 0.04309367 0.0437296  ... 0.72683229 0.73402145 0.74177299],0.7031753766053387,0.0557528167794639
4,7.0,[0.04309367 0.04309367 0.04373895 ... 0.82171986 0.83666867 0.85080239],0.7781117024038408,0.0633693245674849
4,7.5,[0.04309367 0.04309367 0.0437483  ... 0.70498944 0.71043476 0.71844347],0.776891864263162,0.0669936888464873
4,8.0,[0.04309367 0.04309367 0.04375765 ... 0.88824199 0.88383165 0.87711485],0.822273869454412,0.0448953711653949
4,8.5,[0.04309367 0.04309367 0.04376699 ... 0.78537894 0.78756556 0.78984219],0.8270317052786229,0.0425294229971195
4,9.0,[0.04309367 0.04309367 0.04377634 ... 0.80782158 0.80803488 0.80812737],0.8384937502089592,0.0359787372963991
4,9.5,[0.04309367 0.04309367 0.04378569 ... 0.85319554 0.85134678 0.85003555],0.8702530477624818,0.0185387360872283
4,10.0,[0.04309367 0.04309367 0.04379504 ... 0.89491762 0.90081228 0.90674599],0.8902424547126752,0.022073379485038
4,10.5,[0.04309367 0.04309367 0.0438044  ... 0.87939559 0.8764748  0.87388271],0.8976552930380285,0.022755380761912
4,11.0,[0.04309367 0.04309367 0.04381375 ... 0.92316486 0.91865832 0.91420888],0.9046585709207166,0.0237090520930972
4,11.5,[0.04309367 0.04309367 0.0438231  ... 0.92319178 0.91501056 0.90753075],0.9096143036969075,0.0254808811539965
4,12.0,[0.04309367 0.04309367 0.04383245 ... 0.95211607 0.94621622 0.93840282],0.9090321602906302,0.0258429505687799
4,12.5,[0.04309367 0.04309367 0.04384181 ... 0.88758065 0.88997059 0.89338209],0.907291116540047,0.0243235963048425
4,13.0,[0.04309367 0.04309367 0.04385116 ... 0.87777308 0.8768277  0.876559  ],0.9058177966782788,0.0242810689989678
4,13.5,[0.04309367 0.04309367 0.04386052 ... 0.90877899 0.90414135 0.89982605],0.9113238814917164,0.0254947984346486
4,14.0,[0.04309367 0.04309367 0.04386987 ... 0.92863704 0.93199215 0.93559365],0.9368297130831882,0.0113715522505593
4,14.5,[0.04309367 0.04309367 0.04387923 ... 0.94403693 0.9422008  0.94078888],0.9448553625742504,0.009260285345026
5,1.0,[0.01564523 0.01564523 0.01387456 ... 0.07061301 0.06657944 0.0613077 ],0.0440994216555877,0.0183095435912073
5,1.5,[0.01564523 0.01564523 0.01387779 ... 0.07116064 0.0702001  0.06842815],0.0514925960755972,0.0251291962733516
5,2.0,[0.01564523 0.01564523 0.01776266 ... 0.03642206 0.03684795 0.03806127],0.0450160825155221,0.0262060929955812
5,2.5,[0.01564523 0.01564523 0.01776615 ... 0.28754405 0.28790918 0.28832447],0.31471816045556744,0.03075918605327691
5,3.0,[0.01564523 0.01564523 0.01388749 ... 0.31231323 0.331407   0.35112205],0.3978801473663335,0.1681027489353753
5,3.5,[0.01564523 0.01564523 0.01389073 ... 0.48013193 0.46275683 0.44622893],0.4958765250510751,0.138025415118646
5,4.0,[0.01564523 0.01564523 0.01389396 ... 0.73428563 0.71745992 0.69805576],0.5168432498686317,0.1671405028185703
5,4.5,[0.01564523 0.01564523 0.0138972  ... 0.31383699 0.31326545 0.31457426],0.515292975326128,0.1705824998712332
5,5.0,[0.01564523 0.01564523 0.01390044 ... 0.7203031  0.69170979 0.66334027],0.5893867671471855,0.1524905991822142
5,5.5,[0.01564523 0.01564523 0.01390367 ... 0.60553856 0.60116201 0.59813228],0.7046020659490284,0.0858375795090955
5,6.0,[0.01564523 0.01564523 0.01390691 ... 0.63890072 0.6367209  0.63567173],0.7354099152269232,0.0731262566148058
5,6.5,[0.01564523 0.01564523 0.01391014 ... 0.59987614 0.59850263 0.59666926],0.6731666425309547,0.1075882202391474
5,7.0,[0.01564523 0.01564523 0.01391338 ... 0.76797481 0.77770915 0.78796893],0.7819606378652286,0.0493681702067268
5,7.5,[0.01564523 0.01564523 0.01391662 ... 0.85308605 0.86086673 0.86667045],0.7943510235500528,0.0438185989684025
5,8.0,[0.01564523 0.01564523 0.01391986 ... 0.82009327 0.81873496 0.81683107],0.8274138614704047,0.0212929447760658
5,8.5,[0.01564523 0.01564523 0.01392309 ... 0.87002302 0.86446302 0.85887333],0.8592684648036617,0.0106177092745989
5,9.0,[0.01564523 0.01564523 0.01392633 ... 0.8572895  0.85956475 0.86204252],0.8687047719722611,0.015904379341679
5,9.5,[0.01564523 0.01564523 0.01392957 ... 0.92059723 0.92433997 0.92584122],0.8723027450785821,0.0331427563547396
5,10.0,[0.01564523 0.01564523 0.01393281 ... 0.87692964 0.87505672 0.87328583],0.8873190743615987,0.0260751729819409
5,10.5,[0.01564523 0.01564523 0.01393605 ... 0.87151627 0.87690499 0.88370128],0.8801893923221794,0.0283025264068588
5,11.0,[0.01564523 0.01564523 0.01393929 ... 0.9279996  0.93392993 0.93792399],0.8849801402843763,0.0274186310999199
5,11.5,[0.01564523 0.01564523 0.01394252 ... 0.89919239 0.90524426 0.91187996],0.8941407589867172,0.022735621002998
5,12.0,[0.01564523 0.01564523 0.01394576 ... 0.93762385 0.93531793 0.93230997],0.912543112776854,0.0149786633422244
5,12.5,[0.01564523 0.01564523 0.013949   ... 0.92052594 0.92073481 0.92086002],0.9256833098412092,0.0084270226764469
5,13.0,[0.01564523 0.01564523 0.01395224 ... 0.94505849 0.94911059 0.95340969],0.936091405830343,0.0086454516923574
5,13.5,[0.01564523 0.01564523 0.01395548 ... 0.93188537 0.93214813 0.9329771 ],0.9386378277435982,0.0105434366043865
5,14.0,[0.01564523 0.01564523 0.01395872 ... 0.9326322  0.93165789 0.93154478],0.9406240174151668,0.008652337436592
5,14.5,[0.01564523 0.01564523 0.01396196 ... 0.94381297 0.94045799 0.93682357],0.9403380461802008,0.008115735694211
6,1.0,[0.04512244 0.04512244 0.04238329 ... 0.01092396 0.01039648 0.01049278],0.0483760884133784,0.0220106752847807
6,1.5,[0.04512244 0.04512244 0.04239261 ... 0.03133424 0.03082404 0.03148241],0.0465520819627779,0.0236002559986489
6,2.0,[0.04512244 0.04512244 0.04793131 ... 0.02496272 0.02347945 0.02421396],0.0510924059667846,0.0255221982870212
6,2.5,[0.04512244 0.04512244 0.04794098 ... 0.00412041 0.0094178  0.01535521],0.05279895433738485,0.02663273580165097
6,3.0,[0.04512244 0.04512244 0.04242057 ... 0.55090704 0.57393765 0.59617478],0.4229117601688215,0.1691656689071679
6,3.5,[0.04512244 0.04512244 0.04242989 ... 0.1965828  0.21340553 0.23210234],0.391308133798798,0.1981765131237149
6,4.0,[0.04512244 0.04512244 0.04243921 ... 0.73097536 0.71734822 0.70022118],0.4827111726410814,0.158790122190161
6,4.5,[0.04512244 0.04512244 0.04244854 ... 0.46119245 0.45015186 0.43905185],0.5556980018126704,0.1377913045286176
6,5.0,[0.04512244 0.04512244 0.04245786 ... 0.72784297 0.74038945 0.75168892],0.6451243062060543,0.0793847913100205
6,5.5,[0.04512244 0.04512244 0.04246718 ... 0.73365973 0.72559785 0.71773698],0.7153754032445122,0.0446636255770189
6,6.0,[0.04512244 0.04512244 0.04247651 ... 0.74758374 0.75792855 0.76916393],0.7510552002321104,0.0424354014923474
6,6.5,[0.04512244 0.04512244 0.04248583 ... 0.75336331 0.74226163 0.73268299],0.7774966580287263,0.0591711771738835
6,7.0,[0.04512244 0.04512244 0.04249516 ... 0.75058771 0.75572725 0.76110754],0.7777676635676516,0.0610742076667628
6,7.5,[0.04512244 0.04512244 0.04250449 ... 0.86333569 0.86693161 0.86647587],0.7403899193068928,0.064559792078559
6,8.0,[0.04512244 0.04512244 0.04251382 ... 0.73037029 0.73919341 0.74959743],0.7766484843423201,0.0696283959217156
6,8.5,[0.04512244 0.04512244 0.04252314 ... 0.79758953 0.80856319 0.82105492],0.8082283141898804,0.0624173763947246
6,9.0,[0.04512244 0.04512244 0.04253247 ... 0.84614281 0.84751155 0.84958014],0.8579247195076405,0.0104023660204033
6,9.5,[0.04512244 0.04512244 0.0425418  ... 0.90727962 0.89969675 0.89208239],0.873331800692584,0.0366810964726654
6,10.0,[0.04512244 0.04512244 0.04255113 ... 0.9360182  0.9282849  0.91939165],0.8905646996447784,0.0279341608431973
6,10.5,[0.04512244 0.04512244 0.04256046 ... 0.91928109 0.9126081  0.90548501],0.8756004390400784,0.0343945838132177
6,11.0,[0.04512244 0.04512244 0.04256979 ... 0.92621259 0.93320192 0.93903845],0.8920818771353429,0.025682037278261
6,11.5,[0.04512244 0.04512244 0.04257913 ... 0.93011317 0.9250052  0.91843775],0.8916049418458616,0.0244703943426385
6,12.0,[0.04512244 0.04512244 0.04258846 ... 0.90044744 0.90203294 0.90438666],0.9146941360742492,0.0126315543357113
6,12.5,[0.04512244 0.04512244 0.04259779 ... 0.91879516 0.92004687 0.92158073],0.9248309458360155,0.0088071797715706
6,13.0,[0.04512244 0.04512244 0.04260713 ... 0.94487931 0.94643596 0.94749498],0.9354780656384878,0.0076468723648154
6,13.5,[0.04512244 0.04512244 0.04261646 ... 0.93687585 0.93726341 0.93817254],0.943045966886111,0.0074274094110251
6,14.0,[0.04512244 0.04512244 0.0426258  ... 0.94301992 0.94270361 0.9428853 ],0.9453444508388824,0.0071118052981834
6,14.5,[0.04512244 0.04512244 0.04263513 ... 0.94824188 0.94864949 0.94853882],0.947850643567642,0.0074867545945995
7,1.0,[0.01983233 0.01983233 0.02015497 ... 0.03808606 0.04097438 0.04452159],0.0375339980003631,0.016731076502043
7,1.5,[0.01983233 0.01983233 0.02015922 ... 0.01969103 0.0176061  0.01518062],0.0414414425622825,0.0215393258102051
7,2.0,[0.01983233 0.01983233 0.01999862 ... 0.02786479 0.02475187 0.02289389],0.0466640959847088,0.0213733935471466
7,2.5,[0.01983233 0.01983233 0.02000284 ... 0.34515798 0.34409442 0.34244442],0.30433272912520776,0.02915587787624113
7,3.0,[0.01983233 0.01983233 0.02017197 ... 0.34474386 0.35048619 0.3563396 ],0.3887602922388537,0.0784193311932767
7,3.5,[0.01983233 0.01983233 0.02017622 ... 0.54014179 0.53898091 0.5367711 ],0.4883627447007365,0.0333490030601709
7,4.0,[0.01983233 0.01983233 0.02018047 ... 0.51535497 0.51910546 0.52308591],0.5813313229023104,0.0488043607859966
7,4.5,[0.01983233 0.01983233 0.02018472 ... 0.71626007 0.72874214 0.73952291],0.6039951983624842,0.0816964644401146
7,5.0,[0.01983233 0.01983233 0.02018898 ... 0.61897995 0.61437095 0.61109229],0.6484009990664074,0.0572773963781954
7,5.5,[0.01983233 0.01983233 0.02019323 ... 0.7251749  0.71808315 0.71158949],0.7301692655340929,0.0538840519042093
7,6.0,[0.01983233 0.01983233 0.02019748 ... 0.68604285 0.67626357 0.66833173],0.7307546046071581,0.0750919692130102
7,6.5,[0.01983233 0.01983233 0.02020173 ... 0.67305596 0.65844605 0.64519377],0.7266693073900379,0.0824895517950155
7,7.0,[0.01983233 0.01983233 0.02020599 ... 0.84793302 0.8579472  0.86348903],0.7119343975898069,0.0826749548350963
7,7.5,[0.01983233 0.01983233 0.02021024 ... 0.80259662 0.81893976 0.83563909],0.7689596263077676,0.0822187782776326
7,8.0,[0.01983233 0.01983233 0.02021449 ... 0.75254654 0.76800714 0.78525229],0.7848560713165244,0.0745698715128708
7,8.5,[0.01983233 0.01983233 0.02021875 ... 0.85557198 0.85031408 0.84463742],0.857382579370181,0.033710669865675
7,9.0,[0.01983233 0.01983233 0.020223   ... 0.83700635 0.8382608  0.83979654],0.876950342418128,0.0363609270278115
7,9.5,[0.01983233 0.01983233 0.02022726 ... 0.85268718 0.85108521 0.850375  ],0.8765121355168464,0.0364642740694932
7,10.0,[0.01983233 0.01983233 0.02023151 ... 0.8454814  0.84489548 0.8448231 ],0.8761069624616437,0.0351855300664934
7,10.5,[0.01983233 0.01983233 0.02023577 ... 0.832204   0.82260676 0.81426432],0.8492457927690257,0.0458541408332258
7,11.0,[0.01983233 0.01983233 0.02024002 ... 0.92612651 0.91861958 0.9101092 ],0.8822523582131792,0.033347510240025
7,11.5,[0.01983233 0.01983233 0.02024428 ... 0.88413326 0.87707555 0.87066032],0.8747153301154591,0.0329636330698547
