level_0,level_1,rs,r_mean,r_std
1,1.5,[0.05397133 0.05397133 0.05535818 ... 0.0464762  0.04801737 0.04901099],0.046575915819338606,0.021704239222135244
1,2.0,[0.05397133 0.05397133 0.0553807  ... 0.06624576 0.0687518  0.07092968],0.04679742314926755,0.02755624931130197
1,2.5,[0.05397133 0.05397133 0.05540322 ... 0.01286946 0.00994658 0.00676503],0.05344137765296905,0.027339531254435424
1,3.0,[0.05397133 0.05397133 0.05542574 ... 0.62270073 0.62343222 0.62352393],0.6354010244274247,0.03399005416014452
1,3.5,[0.05397133 0.05397133 0.05544826 ... 0.74312861 0.74876449 0.75317941],0.7079357778194376,0.021268980432382234
1,4.0,[0.05397133 0.05397133 0.05547079 ... 0.75284758 0.75410983 0.7562482 ],0.767767725775847,0.014147816417237688
1,4.5,[0.05397133 0.05397133 0.05549333 ... 0.78303756 0.78695051 0.79133387],0.8005900950217192,0.012646143677692625
1,5.0,[0.05397133 0.05397133 0.05551586 ... 0.82988433 0.8307056  0.8317878 ],0.8280512997333019,0.013517864695157462
1,5.5,[0.05397133 0.05397133 0.0555384  ... 0.83724061 0.83946052 0.84198657],0.8499045252193737,0.014266734048929709
1,6.0,[0.05397133 0.05397133 0.05556094 ... 0.86534996 0.86400124 0.86278982],0.8725944690225829,0.008332830983017157
1,6.5,[0.05397133 0.05397133 0.05558349 ... 0.8800209  0.87999684 0.88038394],0.8901782307394257,0.011258226492608802
1,7.0,[0.05397133 0.05397133 0.05560603 ... 0.89875288 0.89860477 0.89920057],0.9108816753535642,0.010958194128736094
1,7.5,[0.05397133 0.05397133 0.05562859 ... 0.93235179 0.93276726 0.93218448],0.9147905471456201,0.013218244560812133
1,8.0,[0.05397133 0.05397133 0.05565114 ... 0.9396381  0.94214217 0.94453777],0.9414186106301629,0.008433977541507997
1,8.5,[0.05397133 0.05397133 0.0556737  ... 0.95031665 0.95119738 0.95253015],0.9519148185011813,0.0061206582929275105
1,9.0,[0.05397133 0.05397133 0.05569626 ... 0.97305636 0.97210672 0.97041528],0.9663517572974964,0.004790380010384314
1,9.5,[0.05397133 0.05397133 0.05571882 ... 0.9698232  0.96993997 0.9702386 ],0.9692014432474084,0.004687820460020123
1,10.0,[0.05397133 0.05397133 0.05574139 ... 0.98052764 0.97801403 0.97511654],0.9720762976028404,0.0046087331434980046
1,10.5,[0.05397133 0.05397133 0.05576396 ... 0.98115876 0.98307225 0.98414594],0.9746528406889244,0.004445904968902959
1,11.0,[0.05397133 0.05397133 0.05578653 ... 0.97804025 0.97664583 0.97519833],0.9775322622561464,0.004272875136973695
1,11.5,[0.05397133 0.05397133 0.05580911 ... 0.98297262 0.98337615 0.98351301],0.9831201185842521,0.0034149671365647453
1,12.0,[0.05397133 0.05397133 0.05583169 ... 0.9827548  0.98209773 0.9816089 ],0.9860897123614482,0.002889820513023579
1,12.5,[0.05397133 0.05397133 0.05585427 ... 0.98674332 0.98614691 0.98572209],0.9891766689007506,0.0029205598562153513
1,13.0,[0.05397133 0.05397133 0.05587686 ... 0.98596343 0.98598064 0.98614988],0.9892427252241287,0.0029467326781644695
1,13.5,[0.05397133 0.05397133 0.05589945 ... 0.99266802 0.99325079 0.99319314],0.9893277969055635,0.0028656696613904723
1,14.0,[0.05397133 0.05397133 0.05592204 ... 0.98656919 0.98623343 0.98598791],0.9893061981648638,0.0028761175174128106
1,14.5,[0.05397133 0.05397133 0.05594463 ... 0.9896701  0.9889921  0.98866148],0.9892657221242465,0.002868079066353631
2,1.0,[0.04531138 0.04531138 0.04028394 ... 0.0789154  0.07635455 0.07403797],0.04154872095524128,0.020045283688940888
2,1.5,[0.04531138 0.04531138 0.04030161 ... 0.03631672 0.03668895 0.03825236],0.04823260649176377,0.019719965371847177
2,2.0,[0.04531138 0.04531138 0.04031928 ... 0.02723378 0.01838555 0.01711695],0.05440125366675711,0.028491116252004695
2,2.5,[0.04531138 0.04531138 0.04033696 ... 0.08678084 0.07907815 0.07080408],0.05730281423261383,0.026302822256801868
2,3.0,[0.04531138 0.04531138 0.04035464 ... 0.61938805 0.61913604 0.61821512],0.5715810714808706,0.04432382870523486
2,3.5,[0.04531138 0.04531138 0.04037232 ... 0.65510234 0.65525894 0.65537724],0.6767268384816848,0.020447961112775193
2,4.0,[0.04531138 0.04531138 0.04039    ... 0.73668256 0.73521276 0.7335027 ],0.7415472192056237,0.01711832208316145
2,4.5,[0.04531138 0.04531138 0.04040769 ... 0.80326353 0.80788684 0.81158749],0.7878299432639264,0.013384567488678478
2,5.0,[0.04531138 0.04531138 0.04042538 ... 0.82360852 0.82767971 0.83071436],0.8200878876238021,0.013435132021062134
2,5.5,[0.04531138 0.04531138 0.04044307 ... 0.85382537 0.86091638 0.8677007 ],0.8501631769737685,0.015204321210354097
2,6.0,[0.04531138 0.04531138 0.04046077 ... 0.89144729 0.88992803 0.88752399],0.8684526796890658,0.012776711066473564
2,6.5,[0.04531138 0.04531138 0.04047847 ... 0.85821421 0.85574562 0.85399787],0.8805630966336436,0.016180021166743747
2,7.0,[0.04531138 0.04531138 0.04049617 ... 0.91906638 0.91398317 0.90841193],0.9089474992535616,0.009511621213850225
2,7.5,[0.04531138 0.04531138 0.04051387 ... 0.92277431 0.92198536 0.92086036],0.9216384297083435,0.011731890873074927
2,8.0,[0.04531138 0.04531138 0.04053157 ... 0.95718992 0.95727667 0.95604839],0.9432853543750414,0.006069117599978901
2,8.5,[0.04531138 0.04531138 0.04054928 ... 0.94294559 0.94416459 0.9449954 ],0.9459112909279938,0.006105047569726544
2,9.0,[0.04531138 0.04531138 0.04056699 ... 0.9437509  0.94306918 0.94306117],0.9509174733698309,0.005693632074089513
2,9.5,[0.04531138 0.04531138 0.0405847  ... 0.94459732 0.94647328 0.94855665],0.9536483850418598,0.00608437478721078
2,10.0,[0.04531138 0.04531138 0.04060242 ... 0.96041256 0.95706527 0.95445917],0.9562421656189733,0.007446625068217911
2,10.5,[0.04531138 0.04531138 0.04062013 ... 0.97364081 0.97585081 0.9772925 ],0.970068509539715,0.0036987896330320015
2,11.0,[0.04531138 0.04531138 0.04063785 ... 0.97495738 0.97386139 0.97307727],0.9729766708895934,0.003419020758441052
2,11.5,[0.04531138 0.04531138 0.04065558 ... 0.97686502 0.97655239 0.97661613],0.9757921649823986,0.00416934270985212
2,12.0,[0.04531138 0.04531138 0.0406733  ... 0.97802769 0.9774335  0.9769117 ],0.97571596519206,0.004007922199273958
2,12.5,[0.04531138 0.04531138 0.04069103 ... 0.97994878 0.98111657 0.98188907],0.9812093934182184,0.00383017939739745
2,13.0,[0.04531138 0.04531138 0.04070876 ... 0.98841371 0.98903328 0.98969151],0.9870070914080499,0.0027893743020984255
2,13.5,[0.04531138 0.04531138 0.04072649 ... 0.99142422 0.99034753 0.9895567 ],0.9900272094835709,0.0024066183335984667
2,14.0,[0.04531138 0.04531138 0.04074423 ... 0.99049025 0.98957279 0.98865754],0.99015509384278,0.002217125413094951
2,14.5,[0.04531138 0.04531138 0.04076196 ... 0.99171752 0.99100924 0.9901299 ],0.9902877067334727,0.002366142896832049
3,1.0,[0.04146344 0.04146344 0.03835272 ... 0.03100459 0.03163879 0.03266146],0.04967019001339855,0.027362137445021806
3,1.5,[0.04146344 0.04146344 0.03836895 ... 0.02974442 0.03064921 0.03174033],0.05591816236248822,0.023382487243217686
3,2.0,[0.04146344 0.04146344 0.03838518 ... 0.02810845 0.02792351 0.0269083 ],0.051075057009346676,0.027025298334691295
3,2.5,[0.04146344 0.04146344 0.03840142 ... 0.04869551 0.04435388 0.04027774],0.07454119437995838,0.03869307840947816
3,3.0,[0.04146344 0.04146344 0.03841765 ... 0.51132835 0.50333383 0.49555908],0.5395657381797978,0.03229630625804697
3,3.5,[0.04146344 0.04146344 0.03843389 ... 0.67231329 0.67284801 0.67349831],0.6486616491551138,0.029026161039943474
3,4.0,[0.04146344 0.04146344 0.03845013 ... 0.744115   0.74914569 0.75398006],0.7320854801028256,0.023174445012350536
3,4.5,[0.04146344 0.04146344 0.03846637 ... 0.76782606 0.76981824 0.77186707],0.782893242518951,0.013959174178181162
3,5.0,[0.04146344 0.04146344 0.03848262 ... 0.82176815 0.81839583 0.81521579],0.8206059423414074,0.012967466436348047
3,5.5,[0.04146344 0.04146344 0.03849886 ... 0.84949247 0.85057619 0.85113013],0.8477665024028493,0.018055059776163895
3,6.0,[0.04146344 0.04146344 0.03851511 ... 0.8493202  0.85235224 0.85557947],0.8573486410868935,0.016193215101878704
3,6.5,[0.04146344 0.04146344 0.03853136 ... 0.83729647 0.83767234 0.83815617],0.8657922960385761,0.0315279234965643
3,7.0,[0.04146344 0.04146344 0.03854762 ... 0.8967312  0.89116264 0.88659908],0.8788283458793037,0.02698914003817879
3,7.5,[0.04146344 0.04146344 0.03856387 ... 0.93996254 0.94060295 0.94118403],0.939216963058574,0.0072162151189942595
3,8.0,[0.04146344 0.04146344 0.03858013 ... 0.94934438 0.94881852 0.94831948],0.9530535147223472,0.007103657451208317
3,8.5,[0.04146344 0.04146344 0.03859639 ... 0.95346723 0.95382721 0.9538558 ],0.9533219705042121,0.00630875441624834
3,9.0,[0.04146344 0.04146344 0.03861265 ... 0.95098684 0.95159406 0.95278986],0.9557879926463957,0.006604024633514937
3,9.5,[0.04146344 0.04146344 0.03862892 ... 0.95359942 0.95500155 0.9563926 ],0.9584256380144173,0.0063679410720093215
3,10.0,[0.04146344 0.04146344 0.03864519 ... 0.9669755  0.9666684  0.96643643],0.9696572508606494,0.00521498815757094
3,10.5,[0.04146344 0.04146344 0.03866146 ... 0.96935588 0.96884399 0.96878679],0.9724436662452779,0.005235266709616901
3,11.0,[0.04146344 0.04146344 0.03867773 ... 0.98080691 0.97897455 0.97698339],0.9752126978642298,0.005561435017471329
3,11.5,[0.04146344 0.04146344 0.038694   ... 0.98071506 0.97994877 0.97950651],0.9782007213726085,0.005425630711750662
3,12.0,[0.04146344 0.04146344 0.03871028 ... 0.98373028 0.9854637  0.98694495],0.9780412351529169,0.00545631241541639
3,12.5,[0.04146344 0.04146344 0.03872656 ... 0.97240183 0.9723071  0.97260917],0.9779773815653218,0.005446112556337838
3,13.0,[0.04146344 0.04146344 0.03874284 ... 0.97494979 0.97489578 0.97482809],0.9778235938314326,0.005535718001547715
3,13.5,[0.04146344 0.04146344 0.03875912 ... 0.97808073 0.97865792 0.97957437],0.9803488834905121,0.004309645314504023
3,14.0,[0.04146344 0.04146344 0.03877541 ... 0.98843427 0.98817042 0.98817346],0.9891683158125136,0.0021680549612480607
3,14.5,[0.04146344 0.04146344 0.0387917  ... 0.99243323 0.99214376 0.99164955],0.9891583274895752,0.002097493778735473
4,1.0,[0.04309367 0.04309367 0.04364531 ... 0.09883201 0.09847476 0.09721478],0.04310396741702624,0.02263403923409305
4,1.5,[0.04309367 0.04309367 0.04366389 ... 0.09202828 0.08494182 0.07763883],0.03857231264092583,0.019951683736123594
4,2.0,[0.04309367 0.04309367 0.04368247 ... 0.00922625 0.01443131 0.01987819],0.05098179233392391,0.025092672919138508
4,2.5,[0.04309367 0.04309367 0.04370105 ... 0.0548401  0.0530305  0.05045359],0.07142387471092698,0.03055420623533065
4,3.0,[0.04309367 0.04309367 0.04371964 ... 0.61467142 0.61294146 0.61150423],0.618555024898501,0.023112636412101543
4,3.5,[0.04309367 0.04309367 0.04373823 ... 0.71079097 0.71175889 0.7125089 ],0.7237831217415628,0.015829873071969487
4,4.0,[0.04309367 0.04309367 0.04375682 ... 0.77804473 0.77749732 0.77690873],0.7645974210046189,0.018586233504086856
4,4.5,[0.04309367 0.04309367 0.04377542 ... 0.79760036 0.80109264 0.80474031],0.8062940513253679,0.012137382497232478
4,5.0,[0.04309367 0.04309367 0.04379402 ... 0.84910453 0.84857727 0.8476872 ],0.8412775833328933,0.010612869959621605
4,5.5,[0.04309367 0.04309367 0.04381262 ... 0.89498503 0.89649194 0.89694747],0.8775068132292481,0.011973747656726938
4,6.0,[0.04309367 0.04309367 0.04383122 ... 0.90249028 0.90132481 0.90018076],0.8956337904713956,0.012410101771283188
4,6.5,[0.04309367 0.04309367 0.04384983 ... 0.88677952 0.88375211 0.88083315],0.9027963397946528,0.012653408425550986
4,7.0,[0.04309367 0.04309367 0.04386843 ... 0.921529   0.92292572 0.92324022],0.9013217600072224,0.013195304274753898
4,7.5,[0.04309367 0.04309367 0.04388705 ... 0.92845543 0.92806812 0.92810522],0.9335600063352307,0.006425477466935152
4,8.0,[0.04309367 0.04309367 0.04390566 ... 0.94762845 0.94944758 0.95144029],0.946940047009346,0.006265927338132986
4,8.5,[0.04309367 0.04309367 0.04392428 ... 0.9537329  0.95410936 0.95431098],0.9521182563117938,0.00786151227926845
4,9.0,[0.04309367 0.04309367 0.04394289 ... 0.96216484 0.96392853 0.96577689],0.9659618973895836,0.004619427561031511
4,9.5,[0.04309367 0.04309367 0.04396152 ... 0.97274229 0.97218391 0.97131112],0.9689104107826727,0.004556569468377303
4,10.0,[0.04309367 0.04309367 0.04398014 ... 0.97034263 0.96980161 0.96964448],0.9716219019280026,0.004435499790911199
4,10.5,[0.04309367 0.04309367 0.04399877 ... 0.97792381 0.97763597 0.97731157],0.977031322646312,0.004419288921562174
4,11.0,[0.04309367 0.04309367 0.0440174  ... 0.98279999 0.98182041 0.9808424 ],0.9797835538083663,0.0035031466286997433
4,11.5,[0.04309367 0.04309367 0.04403603 ... 0.98967387 0.9900521  0.99000027],0.9856047928057949,0.00299112641782932
4,12.0,[0.04309367 0.04309367 0.04405467 ... 0.98900784 0.98805285 0.98731843],0.9886387915967413,0.002728933046780582
4,12.5,[0.04309367 0.04309367 0.0440733  ... 0.98515204 0.98513551 0.98517686],0.9886339883451732,0.002872195923605202
4,13.0,[0.04309367 0.04309367 0.04409194 ... 0.99721298 0.99704377 0.99630366],0.9915988851440185,0.00270274440725809
4,13.5,[0.04309367 0.04309367 0.04411059 ... 0.990063   0.99045965 0.991037  ],0.9914520401548964,0.002573496964479292
4,14.0,[0.04309367 0.04309367 0.04412923 ... 0.99759624 0.99759624 0.99759624],0.9975962398889068,1.501881869810782e-16
4,14.5,[0.04309367 0.04309367 0.04414788 ... 0.99776043 0.99776043 0.99776043],0.9977604324243708,2.689399268376704e-16
5,1.0,[0.01564523 0.01564523 0.01388095 ... 0.07922122 0.07934568 0.07813815],0.045744693147945784,0.021962161985163466
5,1.5,[0.01564523 0.01564523 0.01388739 ... 0.03115459 0.03489654 0.03777809],0.04820597245323877,0.024179293342927698
5,2.0,[0.01564523 0.01564523 0.01389382 ... 0.03319822 0.0368885  0.03984578],0.0585272874505419,0.028802159659215933
5,2.5,[0.01564523 0.01564523 0.01390026 ... 0.47600255 0.47598329 0.47532792],0.44763395810130646,0.028759368337323083
5,3.0,[0.01564523 0.01564523 0.01390669 ... 0.60434236 0.60665462 0.60916068],0.620753887649728,0.020429861007079813
5,3.5,[0.01564523 0.01564523 0.01391313 ... 0.66463507 0.67030919 0.67760789],0.6661435717773211,0.041306902496221945
5,4.0,[0.01564523 0.01564523 0.01391957 ... 0.74971546 0.74981763 0.75019266],0.7693704663473521,0.01475380274689401
5,4.5,[0.01564523 0.01564523 0.01392601 ... 0.80115114 0.80072708 0.8003412 ],0.8112576784889043,0.01923412607935205
5,5.0,[0.01564523 0.01564523 0.01393245 ... 0.86300185 0.86301883 0.86262446],0.8532898416808982,0.010575566507281114
5,5.5,[0.01564523 0.01564523 0.01393889 ... 0.86704964 0.86791912 0.86899648],0.8766032351711566,0.008679946563474253
5,6.0,[0.01564523 0.01564523 0.01394533 ... 0.88529148 0.88368919 0.88287968],0.8973190134891895,0.01135180843306115
5,6.5,[0.01564523 0.01564523 0.01395178 ... 0.92404232 0.92159145 0.91924973],0.9211822178713175,0.01050130117512453
5,7.0,[0.01564523 0.01564523 0.01395822 ... 0.92071622 0.91813558 0.91640419],0.932343589394776,0.00865007061472332
5,7.5,[0.01564523 0.01564523 0.01396466 ... 0.94600353 0.94767005 0.94859696],0.9346874098513508,0.00967719549511004
5,8.0,[0.01564523 0.01564523 0.01397111 ... 0.93367616 0.93351826 0.9332806 ],0.9397593787068911,0.009325279020583048
5,8.5,[0.01564523 0.01564523 0.01397756 ... 0.94900251 0.94844962 0.94770955],0.9532911260483051,0.005551491252271975
5,9.0,[0.01564523 0.01564523 0.01398401 ... 0.95260037 0.95246586 0.95243438],0.9556008668845544,0.006441711924291425
5,9.5,[0.01564523 0.01564523 0.01399046 ... 0.96700439 0.96613532 0.96560427],0.9666273546227594,0.0042951503636821835
5,10.0,[0.01564523 0.01564523 0.01399691 ... 0.97177219 0.97144664 0.97082543],0.9721580976655917,0.003997934899842312
5,10.5,[0.01564523 0.01564523 0.01400336 ... 0.97672824 0.97432536 0.97215786],0.975048722615073,0.004060115618474348
5,11.0,[0.01564523 0.01564523 0.01400981 ... 0.97585027 0.97653195 0.97748488],0.9806645155407278,0.003335057673958765
5,11.5,[0.01564523 0.01564523 0.01401626 ... 0.98609937 0.98723222 0.98778866],0.9805781298593206,0.003050538415256576
5,12.0,[0.01564523 0.01564523 0.01402272 ... 0.98441596 0.98412811 0.98378406],0.9835588307889925,0.0028728129272700092
5,12.5,[0.01564523 0.01564523 0.01402917 ... 0.99017407 0.98981354 0.98917373],0.9864461726101754,0.002553245201972937
5,13.0,[0.01564523 0.01564523 0.01403563 ... 0.99126448 0.99039735 0.98940435],0.9894537195134611,0.0021585557238738774
5,13.5,[0.01564523 0.01564523 0.01404208 ... 0.98872285 0.9877718  0.98702743],0.989568944057394,0.002186103204993712
5,14.0,[0.01564523 0.01564523 0.01404854 ... 0.98920166 0.98964164 0.99047108],0.9895365153731109,0.002233175742360537
5,14.5,[0.01564523 0.01564523 0.014055   ... 0.99383274 0.99295322 0.99177727],0.9895398736480886,0.00211510711590843
6,1.0,[0.04512244 0.04512244 0.04240172 ... 0.00952441 0.011228   0.01292799],0.04714057932670788,0.02190893508671586
6,1.5,[0.04512244 0.04512244 0.04242026 ... 0.02081755 0.01703501 0.01647568],0.048976514767670995,0.020256756611264404
6,2.0,[0.04512244 0.04512244 0.0424388  ... 0.05534565 0.05243383 0.04961886],0.05282262172312284,0.030907824392657216
6,2.5,[0.04512244 0.04512244 0.04245734 ... 0.02426992 0.02178362 0.01943177],0.05142152131535651,0.027479460246084962
6,3.0,[0.04512244 0.04512244 0.04247589 ... 0.61467874 0.61347357 0.61207243],0.620774743983876,0.019155734443296858
6,3.5,[0.04512244 0.04512244 0.04249444 ... 0.68753748 0.68523715 0.68285265],0.7192936717647601,0.019380260715580414
6,4.0,[0.04512244 0.04512244 0.04251299 ... 0.73745911 0.73492768 0.73287322],0.7629745072057222,0.0172278608870958
6,4.5,[0.04512244 0.04512244 0.04253154 ... 0.81239969 0.81162865 0.81083468],0.8020614553966368,0.012521736940567183
6,5.0,[0.04512244 0.04512244 0.0425501  ... 0.85286678 0.85303573 0.85328091],0.8482914615235768,0.01365404666870223
6,5.5,[0.04512244 0.04512244 0.04256866 ... 0.88588804 0.88496722 0.88297155],0.8681405617107119,0.011012007009767755
6,6.0,[0.04512244 0.04512244 0.04258722 ... 0.89704553 0.89346698 0.89022934],0.891318877155003,0.010750008643732744
6,6.5,[0.04512244 0.04512244 0.04260578 ... 0.91529119 0.91593073 0.91665502],0.9151636277496293,0.007268015071250955
6,7.0,[0.04512244 0.04512244 0.04262435 ... 0.93156775 0.93068407 0.92958067],0.9341324499526947,0.007448530060711046
6,7.5,[0.04512244 0.04512244 0.04264292 ... 0.94218243 0.9428198  0.94370512],0.9421053985396874,0.006553050803670892
6,8.0,[0.04512244 0.04512244 0.04266149 ... 0.94605973 0.94475297 0.9436948 ],0.9503223094707813,0.006552794121320475
6,8.5,[0.04512244 0.04512244 0.04268007 ... 0.957247   0.95481515 0.95237424],0.9558314953621128,0.006448667466214053
6,9.0,[0.04512244 0.04512244 0.04269865 ... 0.96229161 0.96123062 0.96034138],0.9670086656306912,0.00482013880861181
6,9.5,[0.04512244 0.04512244 0.04271723 ... 0.96816904 0.96681906 0.96592967],0.967162418800002,0.004497278878735855
6,10.0,[0.04512244 0.04512244 0.04273581 ... 0.96536942 0.96652454 0.9675853 ],0.9668033861477845,0.004321820758832373
6,10.5,[0.04512244 0.04512244 0.0427544  ... 0.97574867 0.97681775 0.97783016],0.9724613524124136,0.004238865735305596
6,11.0,[0.04512244 0.04512244 0.04277299 ... 0.97714234 0.97979642 0.98226686],0.9782113106451995,0.003685287030741402
6,11.5,[0.04512244 0.04512244 0.04279158 ... 0.97722951 0.97723641 0.97712552],0.9783243454363871,0.003058636424958946
6,12.0,[0.04512244 0.04512244 0.04281017 ... 0.98261614 0.98353142 0.98400622],0.9811048666397425,0.0032946256167244153
6,12.5,[0.04512244 0.04512244 0.04282877 ... 0.98493717 0.98552858 0.98587963],0.9809847146026496,0.0030533188959401777
6,13.0,[0.04512244 0.04512244 0.04284737 ... 0.98396393 0.98234944 0.98101773],0.9837554110616995,0.00273872027252569
6,13.5,[0.04512244 0.04512244 0.04286597 ... 0.98271614 0.98260289 0.98275607],0.9864530221866258,0.0025796056873584904
6,14.0,[0.04512244 0.04512244 0.04288457 ... 0.99169807 0.99183619 0.99224338],0.9924780752864549,0.001920635895467002
6,14.5,[0.04512244 0.04512244 0.04290318 ... 0.99172436 0.99253497 0.99328028],0.9925283810130159,0.0019185418752476013
7,1.0,[0.01983233 0.01983233 0.02016338 ... 0.01547714 0.01904814 0.02365697],0.03555994690578343,0.018441467070269633
7,1.5,[0.01983233 0.01983233 0.02017183 ... 0.04290501 0.04495266 0.0465363 ],0.03979278977253608,0.021310945564489668
7,2.0,[0.01983233 0.01983233 0.02018029 ... 0.02349244 0.02672451 0.03030757],0.04768386687269137,0.024618757620355355
7,2.5,[0.01983233 0.01983233 0.02018874 ... 0.04605964 0.05013818 0.05393667],0.04549870685428585,0.023318841283062306
7,3.0,[0.01983233 0.01983233 0.0201972  ... 0.60624305 0.60644348 0.60723311],0.6296711864259406,0.020292970976147757
7,3.5,[0.01983233 0.01983233 0.02020566 ... 0.69690555 0.70349742 0.71005691],0.6910973853079743,0.018512200524200315
7,4.0,[0.01983233 0.01983233 0.02021412 ... 0.75842806 0.75469843 0.75145299],0.7482300014838845,0.02454506289230409
7,4.5,[0.01983233 0.01983233 0.02022258 ... 0.71977561 0.72136976 0.72352002],0.7694915889543483,0.03273959100031951
7,5.0,[0.01983233 0.01983233 0.02023105 ... 0.85288671 0.85217604 0.85093148],0.8434057685754711,0.00924839872148657
7,5.5,[0.01983233 0.01983233 0.02023951 ... 0.87992633 0.87840609 0.87648204],0.8662038445077176,0.01093206984521689
7,6.0,[0.01983233 0.01983233 0.02024798 ... 0.85603345 0.85896746 0.86162423],0.8666796667162189,0.02490561599109374
7,6.5,[0.01983233 0.01983233 0.02025644 ... 0.92730375 0.93127922 0.93466231],0.9147088318578485,0.00909035956633345
7,7.0,[0.01983233 0.01983233 0.02026491 ... 0.91811948 0.92056803 0.92349649],0.9306747666349964,0.008047536872992433
7,7.5,[0.01983233 0.01983233 0.02027338 ... 0.93762993 0.93755649 0.93738146],0.9418514312585168,0.008574530857166092
7,8.0,[0.01983233 0.01983233 0.02028185 ... 0.95980624 0.9604686  0.96033742],0.9500231105996332,0.007775152041136132
7,8.5,[0.01983233 0.01983233 0.02029032 ... 0.95433768 0.95278798 0.95163714],0.9582848646333755,0.007947695708292818
7,9.0,[0.01983233 0.01983233 0.0202988  ... 0.9741242  0.9731007  0.97137223],0.960770484449067,0.007363841528546528
7,9.5,[0.01983233 0.01983233 0.02030727 ... 0.97145626 0.97283305 0.97438817],0.9747226383553952,0.005004310958766352
7,10.0,[0.01983233 0.01983233 0.02031575 ... 0.98887869 0.98808136 0.9863453 ],0.9777741679097419,0.0037615175118597315
7,10.5,[0.01983233 0.01983233 0.02032422 ... 0.98132984 0.98032006 0.9792187 ],0.9809096915090009,0.003296556449257608
7,11.0,[0.01983233 0.01983233 0.0203327  ... 0.98024494 0.97986389 0.97987974],0.9810516551287817,0.002444321098941351
